date,app_name,country,platform,impressions,clicks,installs,spend,revenue
2025-05-16,App_6,DE,iOS,28799,1251,529,608.83,1299.85
2025-05-16,App_6,FR,iOS,40261,2182,814,743.27,2259.99
2025-05-16,App_6,BR,iOS,38905,1896,952,1313.73,1155.51
2025-05-16,App_6,IN,iOS,39779,5444,2298,3757.02,4083.69
2025-05-16,App_6,UK,iOS,37832,1829,647,798.18,477.65
2025-05-16,App_6,CA,Android,41915,6044,3501,3405.52,1847.16
2025-05-16,App_6,AU,iOS,10797,532,156,315.35,145.45
2025-05-16,App_7,US,Android,6932,161,39,27.64,13.71
2025-05-16,App_7,TR,Android,12765,485,290,582.25,133.78
2025-05-16,App_7,DE,Android,7995,348,127,166.28,348.41
2025-05-16,App_7,FR,Android,42706,6382,3427,5259.54,8551.55
2025-05-16,App_7,BR,Android,11360,585,324,763.19,485.33
2025-05-16,App_7,IN,Android,26438,1779,845,1471.81,297.35
2025-05-16,App_7,UK,Android,46052,2048,1115,1179.71,1320.5
2025-05-16,App_7,CA,Android,9219,334,126,175.32,159.21
2025-05-16,App_7,AU,Android,34860,2765,815,506.87,2382.77
2025-05-16,App_8,US,Android,3700,455,264,512.44,447.91
2025-05-16,App_8,TR,iOS,30605,3869,1426,3049.93,2347.08
2025-05-16,App_8,DE,iOS,37289,1759,970,1700.46,2040.37
2025-05-16,App_8,FR,Android,1143,91,50,117.46,104.22
2025-05-16,App_8,BR,Android,45096,4646,1173,1234.16,1465.77
2025-05-16,App_8,IN,Android,14691,386,108,185.26,285.12
2025-05-16,App_8,UK,Android,23033,1115,625,1268.6,1431.34
2025-05-16,App_8,CA,iOS,30790,397,223,523.64,78.88
2025-05-16,App_8,AU,Android,33486,1944,1035,2518.87,1219.85
2025-05-16,App_9,US,iOS,2905,150,83,190.22,125.74
2025-05-16,App_9,TR,Android,14315,656,241,143.31,592.2
2025-05-16,App_9,DE,Android,10420,1156,609,657.82,896.33
2025-05-16,App_9,FR,iOS,38769,4600,2149,3397.9,6164.53
2025-05-16,App_9,BR,Android,2022,286,63,143.29,34.57
2025-05-16,App_9,IN,iOS,24508,2762,1350,1950.8,2633.51
2025-05-16,App_9,UK,Android,1242,34,9,14.35,17.13
2025-05-16,App_9,CA,Android,29400,3405,1219,737.5,1848.25
2025-05-16,App_9,AU,Android,37197,2486,777,1206.66,803.86
2025-05-16,App_10,US,iOS,40743,3858,818,1217.41,2316.76
2025-05-16,App_10,TR,iOS,4396,155,55,67.17,103.04
2025-05-16,App_10,DE,Android,18346,2327,772,1037.13,1912.55
2025-05-16,App_10,FR,Android,22327,2307,1254,1716.76,1213.36
2025-05-16,App_10,BR,iOS,4530,635,304,591.12,212.57
2025-05-16,App_10,IN,Android,37848,1177,627,1004.98,366.68
2025-05-16,App_10,UK,iOS,21036,2617,1381,1472.81,1040.59
2025-05-16,App_10,CA,iOS,21106,2031,633,410.56,1548.32
2025-05-16,App_10,AU,Android,25025,3652,1495,2773.68,2710.24
2025-05-16,App_11,US,Android,48227,1902,450,324.8,996.85
2025-05-16,App_11,TR,iOS,1545,159,68,113.21,155.38
2025-05-16,App_11,DE,iOS,5317,729,183,438.97,346.04
2025-05-16,App_11,FR,Android,29181,1019,393,963.43,458.29
2025-05-16,App_11,BR,Android,23749,1599,621,1196.91,1677.75
2025-05-16,App_11,IN,Android,8546,96,45,87.36,68.72
2025-05-16,App_11,UK,iOS,10495,377,210,446.92,396.52
2025-05-16,App_11,CA,iOS,37799,5086,2752,5943.39,6305.56
2025-05-16,App_11,AU,iOS,25666,2846,1302,1134.24,3665.69
2025-05-16,App_12,US,iOS,29821,2027,799,441.07,1565.67
2025-05-16,App_12,TR,iOS,40127,5660,1230,1149.69,2579.75
2025-05-16,App_12,DE,iOS,3536,325,73,111.11,111.14
2025-05-16,App_12,FR,Android,40506,3819,1595,1157.52,4782.71
2025-05-16,App_12,BR,iOS,47375,3950,2251,3883.44,4299.58
2025-05-16,App_12,IN,Android,14947,190,102,241.18,197.8
2025-05-16,App_12,UK,Android,10636,621,312,404.87,374.39
2025-05-16,App_12,CA,iOS,18915,1343,387,634.87,1078.96
2025-05-16,App_12,AU,iOS,2608,275,109,151.77,301.59
2025-05-16,App_13,US,iOS,32402,4426,1604,1322.44,3036.07
2025-05-16,App_13,TR,iOS,32572,2671,757,459.65,555.45
2025-05-16,App_13,DE,Android,33046,369,141,305.12,82.68
2025-05-16,App_13,FR,Android,29798,3115,664,1095.92,881.04
2025-05-16,App_13,BR,Android,11366,278,134,203.59,68.12
2025-05-16,App_13,IN,Android,29625,3938,1160,1470.72,1894.79
2025-05-16,App_13,UK,iOS,32537,979,265,583.44,401.92
2025-05-16,App_13,CA,iOS,30185,1717,361,885.54,520.5
2025-05-16,App_13,AU,iOS,22472,2447,604,892.72,1474.03
2025-05-16,App_14,US,Android,31913,1486,441,342.09,1115.1
2025-05-16,App_14,TR,iOS,42020,3752,1817,3036.86,2414.59
2025-05-16,App_14,DE,iOS,36107,2882,1115,1904.38,1214.75
2025-05-16,App_14,FR,iOS,14303,1744,876,608.78,1944.54
2025-05-16,App_14,BR,iOS,35176,4523,2092,4259.68,4369.69
2025-05-16,App_14,IN,iOS,17065,1732,595,1062.82,207.18
2025-05-16,App_14,UK,Android,47165,6495,1328,2631.67,2899.13
2025-05-16,App_14,CA,Android,2202,51,24,51.43,43.89
2025-05-16,App_14,AU,Android,6731,332,169,386.05,97.65
2025-05-16,App_15,US,Android,49036,6427,1408,1421.04,3367.09
2025-05-16,App_15,TR,iOS,11016,1144,393,307.54,537.17
2025-05-16,App_15,DE,Android,37813,5122,1413,2013.46,2836.24
2025-05-16,App_15,FR,iOS,6903,509,201,102.62,120.43
2025-05-16,App_15,BR,iOS,23654,3322,1974,4452.97,4493.06
2025-05-16,App_15,IN,Android,49468,6013,2731,4465.7,1872.04
2025-05-16,App_15,UK,iOS,28369,1826,1073,1304.12,2789.34
2025-05-16,App_15,CA,iOS,28102,323,155,196.42,354.8
2025-05-16,App_15,AU,Android,38866,1480,463,816.19,779.81
2025-05-16,App_16,US,iOS,7361,208,77,190.28,56.46
2025-05-16,App_16,TR,iOS,39840,5970,1693,2537.57,1703.02
2025-05-16,App_16,DE,iOS,11140,197,113,157.48,109.12
2025-05-16,App_16,FR,Android,44166,4397,1278,2929.0,2159.1
2025-05-16,App_16,BR,iOS,3517,75,44,93.03,115.03
2025-05-16,App_16,IN,Android,1300,180,96,140.68,162.05
2025-05-16,App_16,UK,Android,35018,1593,401,245.72,392.75
2025-05-16,App_16,CA,iOS,29491,3678,998,1208.05,930.4
2025-05-16,App_16,AU,Android,16888,211,68,44.07,184.47
2025-05-16,App_17,US,iOS,45288,1364,512,1176.43,503.71
2025-05-16,App_17,TR,Android,17457,807,473,288.11,1217.46
2025-05-16,App_17,DE,Android,46512,5266,1362,884.01,3302.66
2025-05-16,App_17,FR,Android,5937,615,181,125.13,309.06
2025-05-16,App_17,BR,iOS,44358,1612,389,845.82,600.39
2025-05-16,App_17,IN,iOS,16554,2339,1193,1455.15,1132.3
2025-05-16,App_17,UK,Android,7189,141,29,69.36,33.03
2025-05-16,App_17,CA,iOS,12557,965,541,917.33,821.55
2025-05-16,App_17,AU,Android,33946,437,186,446.09,243.86
2025-05-16,App_18,US,Android,35003,3159,1264,1387.85,1461.93
2025-05-16,App_18,TR,iOS,3956,353,148,168.93,361.6
2025-05-16,App_18,DE,iOS,2204,120,39,59.67,113.95
2025-05-16,App_18,FR,Android,46154,5634,3275,2527.01,2872.95
2025-05-16,App_18,BR,Android,14307,2071,1122,2133.87,2585.5
2025-05-16,App_18,IN,iOS,38941,3801,2163,1501.24,4597.32
2025-05-16,App_18,UK,Android,34582,600,143,343.09,131.86
2025-05-16,App_18,CA,iOS,46917,5322,1541,3207.12,1483.78
2025-05-16,App_18,AU,iOS,16759,1737,733,1459.4,2096.86
2025-05-16,App_19,US,iOS,27806,303,107,218.93,57.46
2025-05-16,App_19,TR,iOS,2364,93,27,65.46,9.06
2025-05-16,App_19,DE,Android,30483,407,236,499.1,93.53
2025-05-16,App_19,FR,iOS,29898,3061,944,1118.97,2269.58
2025-05-16,App_19,BR,iOS,9567,893,181,129.99,388.99
2025-05-16,App_19,IN,Android,35355,2770,1485,1098.28,1577.61
2025-05-16,App_19,UK,iOS,2898,356,197,309.57,568.75
2025-05-16,App_19,CA,Android,26804,3944,2141,2442.11,1478.09
2025-05-16,App_19,AU,Android,33400,2821,1050,712.5,549.96
2025-05-16,App_20,US,iOS,7864,672,365,767.16,962.63
2025-05-16,App_20,TR,iOS,6410,782,457,1129.25,1004.87
2025-05-16,App_20,DE,Android,12655,170,62,56.05,98.45
2025-05-16,App_20,FR,Android,47149,6467,1685,900.99,3019.25
2025-05-16,App_20,BR,Android,16770,1503,487,277.67,380.93
2025-05-16,App_20,IN,Android,19105,2241,728,485.38,1435.26
2025-05-16,App_20,UK,iOS,18670,683,202,255.19,410.54
2025-05-16,App_20,CA,Android,30347,2745,793,1755.48,1875.48
2025-05-16,App_20,AU,iOS,17012,541,178,439.09,467.75
2025-05-17,App_1,US,Android,5049,712,211,229.11,124.85
2025-05-17,App_1,TR,Android,6320,744,167,180.37,171.11
2025-05-17,App_1,DE,Android,4974,591,158,263.71,278.9
2025-05-17,App_1,FR,iOS,13258,1770,589,772.64,1283.55
2025-05-17,App_1,BR,iOS,32255,3810,1312,3202.62,1053.81
2025-05-17,App_1,IN,iOS,10261,830,446,1083.05,1323.18
2025-05-17,App_1,UK,Android,16759,1285,315,300.27,277.61
2025-05-17,App_1,CA,Android,43497,5010,1854,3692.33,3126.27
2025-05-17,App_1,AU,iOS,49715,1924,620,943.3,292.0
2025-05-17,App_2,US,iOS,31575,3878,2058,4214.09,4536.51
2025-05-17,App_2,TR,iOS,47885,2599,1076,1332.9,1242.14
2025-05-17,App_2,DE,iOS,21029,1148,580,1050.89,877.23
2025-05-17,App_2,FR,iOS,1632,25,10,6.05,29.39
2025-05-17,App_2,BR,iOS,3642,314,93,64.87,71.77
2025-05-17,App_2,IN,Android,27759,2732,1578,2136.77,3361.9
2025-05-17,App_2,UK,Android,40764,3286,1366,2985.57,2293.48
2025-05-17,App_2,CA,iOS,25439,1986,739,507.53,1723.39
2025-05-17,App_2,AU,Android,12269,1047,224,438.52,359.25
2025-05-17,App_3,US,iOS,29631,1703,398,915.01,321.43
2025-05-17,App_3,TR,Android,12486,831,368,218.5,489.71
2025-05-17,App_3,DE,Android,10820,567,199,370.49,521.46
2025-05-17,App_3,FR,Android,28801,1383,778,659.42,717.98
2025-05-17,App_3,BR,iOS,6314,660,148,258.88,290.4
2025-05-17,App_3,IN,iOS,22604,2395,599,715.66,1742.58
2025-05-17,App_3,UK,iOS,29435,1790,789,671.67,1557.25
2025-05-17,App_3,CA,iOS,15279,864,366,466.45,118.38
2025-05-17,App_3,AU,iOS,22075,1727,457,442.58,1074.48
2025-05-17,App_4,US,Android,14944,2132,1120,1813.1,2424.62
2025-05-17,App_4,TR,iOS,42954,4559,2142,4228.21,3959.05
2025-05-17,App_4,DE,iOS,40743,3862,1413,2447.89,1137.05
2025-05-17,App_4,FR,iOS,33514,985,415,1016.19,542.04
2025-05-17,App_4,BR,Android,33247,1163,355,777.82,417.37
2025-05-17,App_4,IN,Android,34040,2256,1143,1193.72,1755.55
2025-05-17,App_4,UK,Android,7715,98,49,115.82,79.04
2025-05-17,App_4,CA,iOS,26739,3309,1092,1507.07,927.04
2025-05-17,App_4,AU,Android,43228,6038,2878,6221.35,1509.17
2025-05-17,App_5,US,iOS,2003,56,29,45.98,73.09
2025-05-17,App_5,TR,Android,8245,374,165,294.97,331.43
2025-05-17,App_5,DE,iOS,43104,4664,2413,4647.11,2025.53
2025-05-17,App_5,FR,iOS,31075,2932,970,1211.23,451.44
2025-05-17,App_5,BR,Android,29190,4360,1837,4401.96,3784.12
2025-05-17,App_5,IN,Android,18720,2540,1025,1288.34,1974.27
2025-05-17,App_5,UK,Android,43751,2100,754,1053.78,726.1
2025-05-17,App_5,CA,iOS,29655,2620,994,1678.82,2071.8
2025-05-17,App_5,AU,Android,46444,4765,2029,2901.99,1754.69
2025-05-17,App_6,US,iOS,10733,536,158,335.09,260.7
2025-05-17,App_6,TR,iOS,8000,379,94,115.62,262.56
2025-05-17,App_6,DE,Android,43403,5568,2911,5279.74,4535.54
2025-05-17,App_6,FR,Android,29440,3493,1276,2134.1,1236.58
2025-05-17,App_6,BR,Android,4212,400,123,195.73,117.96
2025-05-17,App_6,IN,iOS,14183,932,305,244.18,755.05
2025-05-17,App_6,UK,Android,29175,2556,1366,905.0,3232.18
2025-05-17,App_6,CA,Android,48218,1575,428,822.47,566.56
2025-05-17,App_6,AU,Android,20078,615,349,222.05,1036.29
2025-05-17,App_7,US,iOS,48092,6100,3646,6418.36,6636.3
2025-05-17,App_7,TR,iOS,2842,243,58,81.68,93.52
2025-05-17,App_7,DE,iOS,14779,2211,1065,1890.73,2840.35
2025-05-17,App_7,FR,iOS,22113,2056,1084,1533.03,2551.44
2025-05-17,App_7,BR,iOS,17206,2244,650,1396.6,336.56
2025-05-17,App_7,IN,iOS,29300,3310,1568,1178.84,3959.48
2025-05-17,App_7,UK,Android,4556,614,230,533.83,328.56
2025-05-17,App_7,CA,Android,17899,2127,757,725.17,946.73
2025-05-17,App_7,AU,iOS,45691,4209,896,1990.46,2450.05
2025-05-17,App_8,US,Android,18757,2563,1406,1594.2,2555.77
2025-05-17,App_8,TR,Android,21621,2386,807,1303.34,1382.05
2025-05-17,App_8,DE,iOS,32683,1345,760,817.65,2160.27
2025-05-17,App_8,FR,Android,20896,1747,851,1033.35,930.59
2025-05-17,App_8,BR,Android,26278,3570,782,391.86,2040.34
2025-05-17,App_8,IN,iOS,46075,6663,2330,2924.82,6593.98
2025-05-17,App_8,UK,iOS,8355,775,201,231.56,553.73
2025-05-17,App_8,CA,Android,12752,1129,615,734.72,1625.42
2025-05-17,App_8,AU,iOS,30658,2496,519,820.57,893.62
2025-05-17,App_9,US,iOS,36886,4533,1289,1799.33,3164.11
2025-05-17,App_9,TR,Android,30251,4214,1565,1345.55,3167.94
2025-05-17,App_9,DE,iOS,1728,63,35,86.41,61.74
2025-05-17,App_9,FR,iOS,48777,7110,2368,5316.77,2944.9
2025-05-17,App_9,BR,Android,26756,1767,911,621.77,741.19
2025-05-17,App_9,IN,iOS,15051,1906,619,314.24,1794.23
2025-05-17,App_9,UK,Android,47247,4529,919,1627.24,1784.51
2025-05-17,App_9,CA,iOS,5275,603,361,748.66,760.48
2025-05-17,App_9,AU,Android,37708,2483,704,773.95,1052.73
2025-05-17,App_10,US,Android,32269,1960,732,1366.89,1792.7
2025-05-17,App_10,TR,Android,1387,188,48,65.68,117.69
2025-05-17,App_10,DE,iOS,43096,1857,772,823.67,687.53
2025-05-17,App_10,FR,iOS,7193,950,467,592.2,1091.0
2025-05-17,App_10,BR,Android,5003,549,289,593.37,849.18
2025-05-17,App_10,IN,Android,18649,2594,1143,2769.33,3263.68
2025-05-17,App_10,UK,Android,3488,409,118,263.04,229.07
2025-05-17,App_10,CA,iOS,46692,3484,1703,2559.21,1049.94
2025-05-17,App_10,AU,iOS,39653,5740,2012,3153.87,3884.53
2025-05-17,App_11,US,Android,36529,2519,538,673.92,1159.96
2025-05-17,App_11,TR,Android,21592,1591,916,1895.75,1939.64
2025-05-17,App_11,DE,Android,11777,655,283,328.27,214.74
2025-05-17,App_11,FR,iOS,23963,3104,1598,2556.24,2649.0
2025-05-17,App_11,BR,Android,46448,5791,2287,4671.42,1885.14
2025-05-17,App_11,IN,Android,28273,1672,470,862.38,879.7
2025-05-17,App_11,UK,iOS,3824,559,335,686.52,773.09
2025-05-17,App_11,CA,iOS,13498,545,228,437.18,324.54
2025-05-17,App_11,AU,Android,5722,100,35,26.87,61.42
2025-05-17,App_12,US,Android,25627,3094,768,1754.1,428.52
2025-05-17,App_12,TR,iOS,9409,641,129,66.45,152.64
2025-05-17,App_12,DE,Android,26679,1384,549,671.73,655.67
2025-05-17,App_12,FR,Android,33739,1618,951,1810.8,1724.5
2025-05-17,App_12,BR,Android,34295,4809,1080,1512.91,2928.04
2025-05-17,App_12,IN,Android,6053,316,110,61.4,38.31
2025-05-17,App_12,UK,Android,1653,186,95,212.32,110.91
2025-05-17,App_12,CA,Android,23148,1582,406,741.45,164.95
2025-05-17,App_12,AU,iOS,48740,1015,225,419.62,272.14
2025-05-17,App_13,US,iOS,4092,409,183,398.11,258.81
2025-05-17,App_13,TR,iOS,26354,3406,1780,1390.85,4222.24
2025-05-17,App_13,DE,iOS,38984,2656,1365,3322.27,2015.93
2025-05-17,App_13,FR,iOS,45880,3700,1727,1566.11,1443.31
2025-05-17,App_13,BR,iOS,13801,1585,435,764.76,779.36
2025-05-17,App_13,IN,Android,17490,1674,681,1085.58,1891.84
2025-05-17,App_13,UK,iOS,44765,5236,3071,5711.68,6087.12
2025-05-17,App_13,CA,Android,32223,4328,2012,1329.84,4230.74
2025-05-17,App_13,AU,iOS,38621,2496,529,972.11,792.51
2025-05-17,App_14,US,iOS,21106,2249,505,703.47,969.39
2025-05-17,App_14,TR,Android,4893,571,150,266.44,118.52
2025-05-17,App_14,DE,iOS,7806,1105,483,399.53,669.23
2025-05-17,App_14,FR,iOS,45141,5688,2793,2312.01,7156.17
2025-05-17,App_14,BR,iOS,40592,3128,1466,3549.66,2970.85
2025-05-17,App_14,IN,iOS,15836,778,190,287.96,202.87
2025-05-17,App_14,UK,iOS,46925,4599,1729,1604.27,3186.42
2025-05-17,App_14,CA,Android,8765,1034,486,1115.38,384.9
2025-05-17,App_14,AU,Android,32604,1160,497,647.55,1383.82
2025-05-17,App_15,US,iOS,28060,4034,1642,1103.57,3235.79
2025-05-17,App_15,TR,iOS,13422,402,192,436.88,94.89
2025-05-17,App_15,DE,iOS,7412,156,84,112.49,38.99
2025-05-17,App_15,FR,iOS,39854,3637,1412,1281.26,751.79
2025-05-17,App_15,BR,Android,13630,886,215,149.61,548.33
2025-05-17,App_15,IN,Android,11513,358,139,213.53,349.48
2025-05-17,App_15,UK,iOS,17332,1760,398,327.96,492.16
2025-05-17,App_15,CA,Android,30241,4166,926,506.28,363.4
2025-05-17,App_15,AU,Android,1878,110,65,42.18,71.14
2025-05-17,App_16,US,iOS,19937,744,262,368.41,377.92
2025-05-17,App_16,TR,Android,40250,1412,730,1733.72,514.16
2025-05-17,App_16,DE,Android,9359,1009,245,421.28,395.7
2025-05-17,App_16,FR,Android,41336,3387,1416,1766.54,592.39
2025-05-17,App_16,BR,Android,34832,1973,439,918.45,716.87
2025-05-17,App_16,IN,iOS,35765,2603,520,539.42,218.0
2025-05-17,App_16,UK,Android,18294,1532,659,1460.54,977.86
2025-05-17,App_16,CA,iOS,39798,595,230,128.96,88.46
2025-05-17,App_16,AU,iOS,18537,563,287,376.29,602.74
2025-05-17,App_17,US,Android,15380,1979,1112,1956.05,1533.83
2025-05-17,App_17,TR,Android,38325,2603,524,965.16,818.43
2025-05-17,App_17,DE,iOS,3031,144,54,91.01,28.18
2025-05-17,App_17,FR,iOS,10492,347,157,124.46,404.3
2025-05-17,App_17,BR,Android,30975,3882,2255,5196.74,3272.18
2025-05-17,App_17,IN,iOS,6247,440,88,60.12,176.11
2025-05-17,App_17,UK,Android,18555,204,98,209.17,117.78
2025-05-17,App_17,CA,Android,39641,2579,1153,877.32,1261.91
2025-05-17,App_17,AU,Android,18714,2745,675,885.58,1711.42
2025-05-17,App_18,US,iOS,48006,4393,1321,1737.68,2991.58
2025-05-17,App_18,TR,iOS,3874,359,208,158.98,184.71
2025-05-17,App_18,DE,iOS,2173,105,23,21.66,62.26
2025-05-17,App_18,FR,Android,36389,3650,2187,4977.2,758.67
2025-05-17,App_18,BR,iOS,43307,1066,220,421.21,377.35
2025-05-17,App_18,IN,iOS,28806,2972,1208,1514.2,1081.42
2025-05-17,App_18,UK,Android,39757,5786,3070,6722.13,5618.07
2025-05-17,App_18,CA,Android,26639,833,378,652.71,826.32
2025-05-17,App_18,AU,iOS,28560,1400,724,636.97,1600.79
2025-05-17,App_19,US,iOS,32192,3304,800,1787.11,2048.89
2025-05-17,App_19,TR,iOS,25875,2638,1115,874.0,1445.37
2025-05-17,App_19,DE,Android,44911,5042,2735,5422.27,7891.35
2025-05-17,App_19,FR,iOS,39174,3932,2316,4781.74,6013.91
2025-05-17,App_19,BR,iOS,49823,6462,2200,5088.09,5266.16
2025-05-17,App_19,IN,Android,30630,3190,1071,2464.18,730.79
2025-05-17,App_19,UK,Android,11097,945,261,505.44,261.88
2025-05-17,App_19,CA,Android,23551,566,283,600.61,560.53
2025-05-17,App_19,AU,iOS,15707,979,261,496.15,674.98
2025-05-17,App_20,US,iOS,8766,861,243,261.44,290.14
2025-05-17,App_20,TR,iOS,17792,1404,791,552.01,484.07
2025-05-17,App_20,DE,iOS,3010,153,47,53.32,42.04
2025-05-17,App_20,FR,iOS,3117,245,114,147.95,307.33
2025-05-17,App_20,BR,iOS,36594,1214,591,426.2,273.6
2025-05-17,App_20,IN,iOS,9333,334,188,137.05,399.17
2025-05-17,App_20,UK,iOS,3962,444,140,197.63,321.3
2025-05-17,App_20,CA,iOS,49553,6753,2269,1378.34,6514.98
2025-05-17,App_20,AU,iOS,29060,1074,569,539.36,1626.44
2025-05-18,App_1,US,Android,47014,505,214,471.31,520.4
2025-05-18,App_1,TR,iOS,1665,224,130,265.19,302.04
2025-05-18,App_1,DE,iOS,46331,4104,2442,2716.65,2365.66
2025-05-18,App_1,FR,iOS,48617,1266,445,607.56,628.71
2025-05-18,App_1,BR,Android,9482,580,199,476.74,243.6
2025-05-18,App_1,IN,Android,4742,113,59,47.71,45.2
2025-05-18,App_1,UK,Android,25310,1556,702,1011.83,424.76
2025-05-18,App_1,CA,iOS,14820,1178,253,437.75,592.53
2025-05-18,App_1,AU,iOS,11261,1202,493,767.52,450.79
2025-05-18,App_2,US,Android,36121,3500,1622,2892.07,1756.8
2025-05-18,App_2,TR,iOS,48280,4983,1637,2929.12,2492.83
2025-05-18,App_2,DE,iOS,31788,3248,685,913.9,1033.6
2025-05-18,App_2,FR,Android,17182,2311,724,644.57,667.36
2025-05-18,App_2,BR,Android,48850,6888,2771,6365.49,8057.47
2025-05-18,App_2,IN,Android,39948,4915,1073,1952.88,2007.97
2025-05-18,App_2,UK,Android,25285,2844,1602,3742.05,1071.09
2025-05-18,App_2,CA,Android,6538,116,33,38.79,20.1
2025-05-18,App_2,AU,Android,25162,718,274,250.72,110.13
2025-05-18,App_3,US,Android,4011,387,210,204.13,493.45
2025-05-18,App_3,TR,Android,3633,272,147,226.04,89.81
2025-05-18,App_3,DE,iOS,11258,719,425,974.93,1128.35
2025-05-18,App_3,FR,Android,8112,434,121,134.74,358.28
2025-05-18,App_3,BR,iOS,35349,2787,1635,2669.86,4578.19
2025-05-18,App_3,IN,iOS,20456,2195,1140,2252.61,765.64
2025-05-18,App_3,UK,Android,16525,224,54,101.45,94.8
2025-05-18,App_3,CA,Android,5264,766,318,263.09,817.76
2025-05-18,App_3,AU,Android,9492,935,250,246.17,117.14
2025-05-18,App_4,US,Android,13985,1203,652,1139.66,581.29
2025-05-18,App_4,TR,iOS,33977,4790,2679,2236.0,5520.25
2025-05-18,App_4,DE,iOS,3013,58,20,40.3,59.58
2025-05-18,App_4,FR,Android,11159,1238,351,451.73,742.14
2025-05-18,App_4,BR,Android,20917,2439,869,1945.19,1645.89
2025-05-18,App_4,IN,iOS,22369,580,250,588.68,342.12
2025-05-18,App_4,UK,iOS,11289,596,195,449.49,516.02
2025-05-18,App_4,CA,iOS,24754,588,183,138.68,138.37
2025-05-18,App_4,AU,Android,2127,50,14,17.13,15.89
2025-05-18,App_5,US,iOS,46750,1706,639,337.12,394.68
2025-05-18,App_5,TR,iOS,22490,3234,1503,1444.89,4372.02
2025-05-18,App_5,DE,iOS,28215,829,254,605.42,235.98
2025-05-18,App_5,FR,Android,45414,6647,3154,5322.12,8400.46
2025-05-18,App_5,BR,Android,42037,3456,876,1803.13,745.75
2025-05-18,App_5,IN,iOS,16643,1750,374,272.99,352.35
2025-05-18,App_5,UK,iOS,27469,1622,461,745.01,1351.0
2025-05-18,App_5,CA,Android,42900,6395,3309,3564.91,1510.23
2025-05-18,App_5,AU,Android,36046,1873,420,954.22,1212.55
2025-05-18,App_6,US,Android,21398,1021,474,479.51,469.49
2025-05-18,App_6,TR,iOS,18830,1189,275,361.98,715.58
2025-05-18,App_6,DE,iOS,36533,1515,855,774.89,348.64
2025-05-18,App_6,FR,iOS,14424,1276,323,478.35,414.43
2025-05-18,App_6,BR,Android,4549,621,172,335.83,463.37
2025-05-18,App_6,IN,iOS,24931,320,67,130.01,160.66
2025-05-18,App_6,UK,iOS,19876,2107,543,548.04,1040.79
2025-05-18,App_6,CA,iOS,11854,947,406,493.4,1012.91
2025-05-18,App_6,AU,Android,42638,658,217,139.37,574.64
2025-05-18,App_7,US,iOS,44408,467,146,126.59,342.68
2025-05-18,App_7,TR,Android,10386,1120,449,810.53,196.73
2025-05-18,App_7,DE,Android,14253,2122,656,1395.13,842.08
2025-05-18,App_7,FR,Android,40057,1286,739,1198.44,245.0
2025-05-18,App_7,BR,iOS,7916,1110,326,707.75,132.89
2025-05-18,App_7,IN,iOS,35416,1756,808,727.3,2403.67
2025-05-18,App_7,UK,Android,13142,1440,578,887.41,915.84
2025-05-18,App_7,CA,Android,42711,3431,1258,2261.06,619.48
2025-05-18,App_7,AU,iOS,39394,2610,1512,3373.89,4445.25
2025-05-18,App_8,US,iOS,46817,2475,1128,1151.26,2014.09
2025-05-18,App_8,TR,iOS,34740,2094,1118,2019.85,2929.6
2025-05-18,App_8,DE,iOS,15704,1599,959,1703.57,1289.77
2025-05-18,App_8,FR,Android,37015,4493,2187,3442.93,3998.5
2025-05-18,App_8,BR,Android,19569,822,388,521.88,594.45
2025-05-18,App_8,IN,Android,13332,199,104,193.67,80.4
2025-05-18,App_8,UK,iOS,13673,751,439,594.99,470.41
2025-05-18,App_8,CA,iOS,45649,1649,948,1261.66,1669.39
2025-05-18,App_8,AU,Android,3554,49,23,52.82,45.33
2025-05-18,App_9,US,iOS,38865,2462,864,1975.91,383.52
