date,app_name,country,platform,impressions,clicks,installs,spend,revenue,CTR,CVR,CPI,ROAS,ARPU,LTV
2025-05-14,App_18,AU,iOS,41093,4062,994,1333.1,2623.25,0.09884895237631713,0.2447070408665682,1.3411468812877263,1.9677818618258196,2.6390845070422535,237.51760563380282
2025-05-14,App_19,US,Android,21333,2608,1215,1145.21,3630.66,0.12225191018609666,0.46587423312883436,0.9425596707818931,3.170300643550091,2.9881975308641975,268.9377777777778
2025-05-14,App_19,TR,Android,5702,711,311,323.02,460.8,0.1246930901438092,0.43741209563994377,1.0386495176848873,1.4265370565290076,1.4816720257234728,133.35048231511254
2025-05-14,App_19,DE,Android,29219,606,318,725.5,167.14,0.02073992949792943,0.5247524752475248,2.2814465408805034,0.23037904893177116,0.5255974842767295,47.303773584905656
2025-05-14,App_19,FR,Android,24144,301,61,104.63,58.06,0.012466865473823724,0.2026578073089701,1.7152459016393442,0.5549077702379815,0.9518032786885247,85.66229508196722
2025-05-14,App_19,BR,iOS,35375,493,150,127.71,313.55,0.013936395759717314,0.30425963488843816,0.8513999999999999,2.4551718737765253,2.0903333333333336,188.13000000000002
2025-05-14,App_19,IN,Android,47524,4189,1073,1623.22,1428.3,0.0881449372948405,0.2561470518023395,1.5127865796831315,0.8799176944591613,1.3311276794035414,119.80149114631872
2025-05-14,App_19,UK,Android,31565,1669,733,1279.65,427.33,0.05287501980041185,0.43918514080287596,1.7457708049113234,0.3339428750048841,0.582987721691678,52.46889495225102
2025-05-14,App_19,CA,iOS,10667,1463,562,703.18,1331.35,0.13715196400112498,0.38414217361585784,1.2512099644128114,1.8933274552746095,2.3689501779359428,213.20551601423486
2025-05-14,App_19,AU,Android,39766,5746,1217,1572.11,1943.12,0.14449529749031836,0.21179951270449007,1.2917912900575184,1.2359949367410676,1.5966474938373048,143.69827444535744
2025-05-14,App_20,US,iOS,42461,2944,1595,1025.09,3611.49,0.06933421257153623,0.5417798913043478,0.6426896551724137,3.5230955330751446,2.264257053291536,203.78313479623822
2025-05-14,App_20,TR,Android,10858,336,94,104.82,224.66,0.030944925400626266,0.27976190476190477,1.1151063829787233,2.143293264644152,2.39,215.10000000000002
2025-05-14,App_20,DE,Android,10913,1508,830,662.17,1566.83,0.13818381746540823,0.5503978779840849,0.7977951807228915,2.366205053083045,1.8877469879518072,169.89722891566265
2025-05-14,App_20,FR,Android,39910,1088,646,1525.67,836.92,0.02726133801052368,0.59375,2.3617182662538703,0.548558993753564,1.2955417956656345,116.59876160990711
2025-05-14,App_20,BR,iOS,38917,5328,2318,3873.75,1905.12,0.13690675026338103,0.43506006006006004,1.671160483175151,0.4918025169409487,0.8218809318377912,73.96928386540121
2025-05-14,App_20,IN,iOS,12727,228,119,255.37,50.12,0.017914669600062858,0.5219298245614035,2.1459663865546217,0.19626424403806242,0.42117647058823526,37.90588235294118
2025-05-14,App_20,UK,iOS,44018,4237,1649,3260.67,1326.4,0.0962560770593848,0.3891904649516167,1.9773620375985446,0.40678756206546507,0.8043662825955125,72.39296543359612
2025-05-14,App_20,CA,iOS,18694,1460,485,846.25,516.17,0.07809992510966085,0.3321917808219178,1.7448453608247423,0.6099497784342688,1.0642680412371133,95.7841237113402
2025-05-14,App_20,AU,iOS,5043,488,191,321.9,419.35,0.09676779694626214,0.39139344262295084,1.6853403141361256,1.3027337682510098,2.195549738219895,197.59947643979058
2025-05-15,App_1,US,iOS,45430,949,334,360.5,925.52,0.020889280211314108,0.3519494204425711,1.0793413173652695,2.5673231622746187,2.771017964071856,249.39161676646705
2025-05-15,App_1,TR,iOS,21905,569,133,309.37,347.64,0.02597580461081945,0.23374340949033393,2.32609022556391,1.123703009341565,2.613834586466165,235.24511278195487
2025-05-15,App_1,DE,Android,10409,225,65,128.19,79.71,0.02161590930925161,0.28888888888888886,1.9721538461538461,0.6218113737421015,1.2263076923076923,110.36769230769231
2025-05-15,App_1,FR,Android,46306,532,217,257.06,505.9,0.011488791949207447,0.40789473684210525,1.1846082949308756,1.968023029642885,2.331336405529954,209.82027649769586
2025-05-15,App_1,BR,Android,19633,2861,1176,2884.23,1087.77,0.1457240360617328,0.4110450891296749,2.452576530612245,0.3771439864365879,0.9249744897959183,83.24770408163265
2025-05-15,App_1,IN,iOS,40911,5337,2828,2110.56,4793.76,0.1304539121507663,0.5298857035787896,0.7463083451202263,2.2713213554696385,1.6951060820367752,152.55954738330976
2025-05-15,App_1,UK,iOS,16171,1138,238,466.26,486.97,0.07037288974089419,0.20913884007029876,1.9590756302521009,1.0444172779136105,2.04609243697479,184.1483193277311
2025-05-15,App_1,CA,iOS,46206,2044,430,549.68,305.83,0.044236679219149026,0.21037181996086105,1.2783255813953487,0.5563782564401106,0.7112325581395349,64.01093023255814
2025-05-15,App_1,AU,Android,14631,1797,763,813.81,1376.51,0.12282140660241953,0.4245965498052309,1.0665923984272607,1.6914390336810805,1.8040760157273918,162.36684141546527
2025-05-15,App_2,US,iOS,4935,272,152,191.12,361.86,0.055116514690982776,0.5588235294117647,1.2573684210526317,1.8933654248639598,2.380657894736842,214.2592105263158
2025-05-15,App_2,TR,iOS,3287,322,176,296.35,62.48,0.09796166717371463,0.546583850931677,1.6838068181818182,0.2108317867386536,0.355,31.95
2025-05-15,App_2,DE,Android,40230,3307,852,1426.95,1016.19,0.08220233656475268,0.25763531902026005,1.6748239436619718,0.7121412803532009,1.192711267605634,107.34401408450705
2025-05-15,App_2,FR,Android,27778,2716,755,1251.9,1392.67,0.09777521779825761,0.27798232695139913,1.6581456953642386,1.1124450834731208,1.8445960264900663,166.01364238410596
2025-05-15,App_2,BR,iOS,49579,2782,916,1447.19,517.35,0.056112466971903426,0.32925952552120774,1.5799017467248908,0.3574858864420014,0.564792576419214,50.83133187772926
2025-05-15,App_2,IN,Android,42144,906,222,266.62,514.12,0.02149772209567198,0.24503311258278146,1.200990990990991,1.9282874503038032,2.315855855855856,208.42702702702704
2025-05-15,App_2,UK,Android,49383,982,573,1141.44,1536.7,0.01988538565903246,0.5835030549898167,1.992041884816754,1.3462818895430333,2.681849912739965,241.36649214659687
2025-05-15,App_2,CA,Android,19955,2699,1391,1749.68,3198.18,0.13525432222500627,0.5153760652093368,1.2578576563623294,1.827865666864798,2.299194823867721,206.9275341480949
2025-05-15,App_2,AU,Android,28405,3138,1655,1285.89,1271.84,0.11047350818517866,0.5274059910771192,0.7769728096676738,0.9890737154811063,0.7684833836858006,69.16350453172205
2025-05-15,App_3,US,Android,32429,4263,1686,2409.56,4952.21,0.13145641247031978,0.39549612948627727,1.4291577698695137,2.0552341506333107,2.937253855278766,264.35284697508894
2025-05-15,App_3,TR,Android,34206,2728,1113,2087.98,668.84,0.07975209027655966,0.4079912023460411,1.8759928122192273,0.3203287387810228,0.6009344115004492,54.08409703504043
2025-05-15,App_3,DE,Android,40880,5826,1882,1028.69,3822.05,0.1425146771037182,0.32303467215928594,0.5465940488841659,3.7154536352059413,2.030844845908608,182.77603613177473
2025-05-15,App_3,FR,Android,29968,1284,382,711.77,627.84,0.042845702082221035,0.29750778816199375,1.8632722513089004,0.88208269525268,1.6435602094240838,147.92041884816754
2025-05-15,App_3,BR,Android,22942,1086,435,456.69,1243.38,0.04733676227007236,0.4005524861878453,1.0498620689655171,2.722590816527623,2.8583448275862073,257.25103448275866
2025-05-15,App_3,IN,Android,20032,933,207,286.54,552.1,0.04657547923322684,0.22186495176848875,1.3842512077294686,1.926781601172611,2.6671497584541064,240.04347826086956
2025-05-15,App_3,UK,Android,5525,405,128,236.34,374.46,0.07330316742081448,0.3160493827160494,1.84640625,1.5844122873825843,2.92546875,263.2921875
2025-05-15,App_3,CA,Android,33157,4266,1957,2107.58,1454.07,0.12866061465150647,0.45874355368026254,1.0769443025038323,0.6899239886504901,0.7430097087378641,66.87087378640777
2025-05-15,App_3,AU,Android,3432,120,62,129.23,140.45,0.03496503496503497,0.5166666666666667,2.084354838709677,1.0868219453687225,2.265322580645161,203.8790322580645
2025-05-15,App_4,US,iOS,19293,1610,361,569.32,240.14,0.08344995594256985,0.22422360248447204,1.5770637119113575,0.4218014473406871,0.6652077562326869,59.868698060941824
2025-05-15,App_4,TR,iOS,38010,561,134,290.99,327.32,0.014759273875295974,0.23885918003565063,2.1715671641791046,1.1248496511907624,2.442686567164179,219.8417910447761
2025-05-15,App_4,DE,Android,8759,135,40,38.3,51.77,0.015412718346843247,0.2962962962962963,0.9574999999999999,1.351697127937337,1.2942500000000001,116.48250000000002
2025-05-15,App_4,FR,iOS,17017,2377,971,1861.77,2415.56,0.1396838455661985,0.40849810685738325,1.9173738414006178,1.2974534985524528,2.4877033985581876,223.89330587023687
2025-05-15,App_4,BR,iOS,1605,109,41,69.96,16.47,0.06791277258566979,0.3761467889908257,1.7063414634146339,0.23542024013722126,0.4017073170731707,36.15365853658536
2025-05-15,App_4,IN,iOS,47756,4627,1085,1946.25,2700.07,0.0968883491079655,0.2344931921331316,1.793778801843318,1.3873192035966604,2.4885437788018434,223.9689400921659
2025-05-15,App_4,UK,Android,17227,2438,743,1355.7,731.57,0.14152202937249667,0.3047579983593109,1.8246298788694482,0.5396252858301984,0.9846164199192463,88.61547779273216
2025-05-15,App_4,CA,Android,34981,4148,881,939.14,416.37,0.11857865698522055,0.21239151398264225,1.0659931895573211,0.44335242881785464,0.4726106696935301,42.534960272417706
2025-05-15,App_4,AU,iOS,45870,6600,3747,4795.9,1469.13,0.14388489208633093,0.5677272727272727,1.279930611155591,0.3063304072228362,0.39208166533226585,35.28734987990393
2025-05-15,App_5,US,iOS,46765,6370,3093,6555.68,1187.47,0.13621297979257993,0.48555729984301416,2.1195215001616554,0.1811360530105191,0.3839217588102166,34.5529582929195
2025-05-15,App_5,TR,Android,44903,6555,2278,1998.26,3351.56,0.14598133754982964,0.3475209763539283,0.8771992976294996,1.6772391981023491,1.4712730465320456,132.4145741878841
2025-05-15,App_5,DE,iOS,21650,2450,1156,2456.96,965.96,0.11316397228637413,0.47183673469387755,2.1253979238754326,0.3931525136754363,0.8356055363321799,75.20449826989619
2025-05-15,App_5,FR,iOS,29766,2652,1446,1173.23,2742.0,0.08909494053618222,0.5452488687782805,0.8113623789764869,2.337137645644929,1.896265560165975,170.66390041493776
2025-05-15,App_5,BR,iOS,33406,4089,2053,2389.22,998.07,0.12240316110878285,0.5020787478601125,1.1637700925474914,0.41773884363934677,0.48615197272284466,43.75367754505602
2025-05-15,App_5,IN,Android,26390,1602,766,1909.75,973.9,0.06070481242895036,0.4781523096129838,2.493146214099217,0.5099620369158266,1.2714099216710182,114.42689295039163
2025-05-15,App_5,UK,iOS,23745,2363,587,521.6,1661.54,0.09951568751316067,0.2484130342784596,0.8885860306643952,3.1854677914110425,2.8305621805792165,254.7505962521295
2025-05-15,App_5,CA,iOS,6062,230,102,202.58,294.19,0.03794127350709337,0.4434782608695652,1.9860784313725492,1.4522164083325104,2.88421568627451,259.57941176470587
2025-05-15,App_5,AU,iOS,3923,160,89,89.09,236.33,0.04078511343359674,0.55625,1.0010112359550563,2.6527107419463465,2.6553932584269666,238.985393258427
2025-05-15,App_6,US,Android,23820,1732,565,557.28,875.98,0.0727120067170445,0.3262124711316397,0.9863362831858407,1.5718848693654897,1.5504070796460176,139.5366371681416
2025-05-15,App_6,TR,Android,8177,209,52,109.81,142.89,0.025559496147731443,0.24880382775119617,2.1117307692307694,1.3012476095073306,2.7478846153846153,247.30961538461537
2025-05-15,App_6,DE,iOS,20014,1948,758,1725.45,885.43,0.09733186769261518,0.3891170431211499,2.2763192612137204,0.5131588860876872,1.1681134564643798,105.13021108179419
2025-05-15,App_6,FR,Android,9215,311,131,216.51,350.79,0.033749321758003256,0.4212218649517685,1.6527480916030535,1.6202023001247057,2.677786259541985,241.00076335877864
2025-05-15,App_6,BR,iOS,39160,3956,2103,3234.34,3100.15,0.1010214504596527,0.53159757330637,1.5379648121730862,0.9585108553831694,1.4741559676652403,132.67403708987163
2025-05-15,App_6,IN,iOS,30636,2399,543,973.09,992.17,0.07830656743700222,0.22634431012922052,1.7920626151012893,1.0196076416364364,1.8272007366482503,164.44806629834252
2025-05-15,App_6,UK,Android,29309,2226,769,472.46,2043.43,0.0759493670886076,0.3454627133872417,0.6143823146944083,4.325085721542565,2.657256176853056,239.15305591677503
2025-05-15,App_6,CA,Android,35944,5303,1516,2343.69,4546.0,0.14753505452926774,0.2858759192909674,1.5459696569920844,1.9396763223805196,2.9986807387862795,269.88126649076514
2025-05-15,App_6,AU,iOS,10279,118,33,79.07,61.62,0.011479715925673704,0.2796610169491525,2.396060606060606,0.7793094726191983,1.8672727272727272,168.05454545454546
2025-05-15,App_7,US,Android,33339,3608,874,1218.2,2533.17,0.1082216023276043,0.24223946784922396,1.393821510297483,2.079436874076506,2.8983638443935926,260.85274599542333
2025-05-15,App_7,TR,Android,37451,4973,1753,2196.05,3018.18,0.13278684147285788,0.3525035190026141,1.2527381631488876,1.3743676145807242,1.721722760981175,154.95504848830575
2025-05-15,App_7,DE,iOS,48658,5006,2017,2775.38,1753.26,0.10288133503226601,0.4029165001997603,1.3759940505701538,0.6317188997542679,0.8692414476945959,78.23173029251363
2025-05-15,App_7,FR,Android,29570,2109,979,532.0,2910.27,0.07132228610077782,0.4642010431484116,0.54341164453524,5.470432330827068,2.972696629213483,267.5426966292135
2025-05-15,App_7,BR,iOS,15418,1155,532,306.48,1390.66,0.07491244000518874,0.46060606060606063,0.5760902255639098,4.537522839989559,2.6140225563909776,235.262030075188
2025-05-15,App_7,IN,iOS,49316,1456,502,794.75,785.62,0.029523886771027658,0.3447802197802198,1.5831673306772909,0.9885121107266436,1.564980079681275,140.84820717131475
2025-05-15,App_7,UK,iOS,49265,6072,1972,4661.55,603.16,0.12325180148178219,0.32476943346508563,2.363869168356998,0.1293904388025442,0.3058620689655172,27.527586206896547
2025-05-15,App_7,CA,iOS,29973,2927,1366,2482.41,1098.13,0.09765455576685683,0.4666894431158182,1.8172840409956075,0.4423644764563469,0.8039019033674965,72.35117130307468
2025-05-15,App_7,AU,iOS,20921,2757,893,1481.97,2631.83,0.1317814636011663,0.32390279289082335,1.6595408734602464,1.7758996470913715,2.947178051511758,265.2460246360582
2025-05-15,App_8,US,Android,9897,613,286,571.32,158.99,0.06193796099828231,0.466557911908646,1.9976223776223778,0.278285374221102,0.5559090909090909,50.03181818181818
2025-05-15,App_8,TR,iOS,7798,633,368,692.59,751.13,0.08117466016927417,0.5813586097946287,1.8820380434782609,1.0845233110498274,2.0411141304347824,183.70027173913041
2025-05-15,App_8,DE,iOS,35229,4600,2745,4202.43,6845.71,0.1305742428113202,0.5967391304347827,1.5309398907103826,1.6289884661969383,2.493883424408015,224.44950819672133
2025-05-15,App_8,FR,iOS,16945,435,234,469.56,401.53,0.02567128946591915,0.5379310344827586,2.006666666666667,0.8551196865150353,1.715940170940171,154.43461538461537
2025-05-15,App_8,BR,Android,40229,1384,727,1188.84,1793.89,0.0344030425812225,0.5252890173410405,1.635268225584594,1.5089414891827329,2.4675240715268227,222.07716643741404
2025-05-15,App_8,IN,Android,42425,3028,646,343.13,1012.66,0.07137301119622864,0.21334214002642007,0.5311609907120743,2.951242969137062,1.5675851393188853,141.08266253869968
2025-05-15,App_8,UK,Android,21395,1593,908,970.49,2095.36,0.07445664874970788,0.5699937225360954,1.0688215859030836,2.1590742820637,2.3076651982378857,207.68986784140972
2025-05-15,App_8,CA,iOS,30176,3485,1506,1067.23,2819.75,0.11548913043478261,0.4321377331420373,0.7086520584329349,2.642120255240201,1.87234395750332,168.51095617529882
2025-05-15,App_8,AU,iOS,23872,1181,691,783.5,1742.39,0.049472184986595176,0.5850973751058425,1.133863965267728,2.223854499042757,2.521548480463097,226.93936324167873
2025-05-15,App_9,US,iOS,32714,1328,765,713.03,1389.44,0.04059424099773797,0.5760542168674698,0.9320653594771241,1.9486417121299247,1.8162614379084967,163.4635294117647
2025-05-15,App_9,TR,Android,31167,2352,1130,2692.07,590.71,0.07546443353547021,0.4804421768707483,2.382362831858407,0.21942594360473539,0.5227522123893805,47.047699115044246
2025-05-15,App_9,DE,Android,1927,186,101,101.52,33.73,0.09652309289050337,0.543010752688172,1.0051485148514852,0.3322498029944838,0.3339603960396039,30.056435643564352
2025-05-15,App_9,FR,iOS,5514,190,57,123.62,98.89,0.034457743924555674,0.3,2.1687719298245614,0.7999514641643747,1.7349122807017543,156.14210526315787
2025-05-15,App_9,BR,iOS,48862,734,279,180.1,159.08,0.015021898407760631,0.3801089918256131,0.6455197132616487,0.8832870627429207,0.5701792114695341,51.31612903225807
2025-05-15,App_9,IN,Android,21301,2221,626,1502.02,1570.02,0.1042674052861368,0.2818550202611436,2.3993929712460065,1.0452723665463841,2.5080191693290734,225.7217252396166
2025-05-15,App_9,UK,iOS,14368,835,271,424.64,202.21,0.058115256124721605,0.32455089820359284,1.5669372693726937,0.4761915975885456,0.7461623616236163,67.15461254612546
2025-05-15,App_9,CA,iOS,5189,616,159,150.57,182.25,0.1187126613991135,0.25811688311688313,0.9469811320754716,1.210400478182905,1.1462264150943395,103.16037735849056
2025-05-15,App_9,AU,Android,41051,462,151,187.26,76.35,0.011254293439867481,0.3268398268398268,1.2401324503311257,0.40772188401153475,0.5056291390728477,45.50662251655629
2025-05-15,App_10,US,Android,44006,3015,1484,3169.34,2081.85,0.06851338453847203,0.4922056384742952,2.1356738544474396,0.6568717777202824,1.4028638814016172,126.25774932614554
2025-05-15,App_10,TR,iOS,26731,1530,422,665.37,1244.23,0.05723691594029404,0.2758169934640523,1.5767061611374407,1.8699821152140914,2.9484123222748817,265.35710900473936
2025-05-15,App_10,DE,Android,3538,256,137,334.51,98.58,0.07235726399095534,0.53515625,2.4416788321167884,0.2946997100236166,0.7195620437956204,64.76058394160583
2025-05-15,App_10,FR,iOS,20693,360,215,362.58,482.43,0.017397187454694825,0.5972222222222222,1.6864186046511627,1.3305477411881517,2.243860465116279,201.94744186046512
